provider_id,state,hospital_type,hospital_ownership,emergency_services,meets_criteria_for_meaningful_use_of_ehrs,hospital_overall_rating,mortality_national_comparison,safety_of_care_national_comparison,readmission_national_comparison,patient_experience_national_comparison,effectiveness_of_care_national_comparison,timeliness_of_care_national_comparison,efficient_use_of_medical_imaging_national_comparison
41320,AR,Critical Access Hospitals,Voluntary non-profit - Other,1,1,,,,,,,,
41321,AR,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,3.0,2.0
41322,AR,Critical Access Hospitals,Government - Local,1,1,2,2.0,,2.0,2.0,,,
41323,AR,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,2.0,2.0,1.0
41324,AR,Critical Access Hospitals,Voluntary non-profit - Church,1,1,,2.0,,2.0,,,,
41326,AR,Critical Access Hospitals,Voluntary non-profit - Private,1,1,,2.0,,2.0,,,,
41327,AR,Critical Access Hospitals,Voluntary non-profit - Private,1,1,4,2.0,,2.0,,2.0,2.0,2.0
41328,AR,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,3.0,2.0,2.0,1.0
41329,AR,Critical Access Hospitals,Voluntary non-profit - Private,1,1,3,,,2.0,3.0,2.0,2.0,
41330,AR,Critical Access Hospitals,Government - Local,1,1,,2.0,,2.0,,,,
41331,AR,Critical Access Hospitals,Proprietary,1,1,4,,,2.0,3.0,2.0,3.0,
43300,AR,Childrens,Voluntary non-profit - Private,1,1,,,,,,,,
50002,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,1,2.0,2.0,1.0,1.0,2.0,1.0,2.0
50006,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,3.0,1.0,2.0,1.0,1.0
50007,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,2.0,3.0,3.0,2.0,2.0,2.0
50008,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,3.0,1.0,2.0,2.0,
50009,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,1.0,3.0,1.0,2.0,1.0,1.0
50013,CA,Acute Care Hospitals,Voluntary non-profit - Private,0,1,3,2.0,1.0,3.0,3.0,2.0,2.0,2.0
50014,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0
50017,CA,Acute Care Hospitals,Voluntary non-profit - Church,0,1,3,2.0,1.0,1.0,3.0,2.0,1.0,2.0
50018,CA,Acute Care Hospitals,Proprietary,0,1,3,2.0,2.0,3.0,1.0,2.0,2.0,
50022,CA,Acute Care Hospitals,Government - State,1,1,2,2.0,3.0,1.0,1.0,2.0,1.0,2.0
50024,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,2.0,1.0,2.0,1.0,
50025,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,3.0,1.0,2.0,2.0,2.0,1.0,2.0
50026,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,1.0,3.0,3.0,1.0,2.0,1.0,2.0
50028,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,2.0,2.0,2.0,2.0,
50030,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,3.0,1.0,1.0,1.0,1.0,2.0
50036,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
50038,CA,Acute Care Hospitals,Government - Local,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,1.0
50039,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,1.0,3.0,2.0,2.0,3.0
50040,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,3,2,,2.0,2.0,1.0,1.0,1.0,2.0
50042,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,1.0,3.0,2.0,2.0,2.0,2.0,2.0
50043,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,3.0,1.0,2.0,1.0,2.0
50045,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
50047,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,2.0,3.0,1.0,2.0,1.0,2.0
50054,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,
50055,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,2.0,1.0,2.0,1.0,2.0,1.0,2.0
50056,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,1,1.0,1.0,2.0,1.0,2.0,1.0,2.0
50057,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,3.0,3.0,1.0,2.0,1.0,2.0
50058,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,3.0,1.0,1.0,2.0,2.0,2.0
50060,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
50063,CA,Acute Care Hospitals,Proprietary,1,1,2,3.0,2.0,1.0,1.0,2.0,1.0,2.0
50067,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,,2.0,2.0,2.0,2.0,
50069,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,1.0,1.0,2.0,3.0,1.0,1.0,2.0
50070,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,,2.0,,2.0,2.0,,
50071,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,,2.0,,3.0,2.0,,
50072,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,2.0,,1.0,2.0,,
50073,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,1.0,2.0,,
50075,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,1.0,2.0,,
50076,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,,2.0,,3.0,2.0,,
50077,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,3.0,1.0,1.0,2.0,1.0,3.0
50078,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,1.0,2.0
50082,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,2.0,1.0,2.0,1.0,2.0
50084,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,1.0,2.0,1.0,1.0,2.0,1.0,2.0
50089,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,
50090,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,2.0,3.0,2.0,2.0,2.0,2.0
50091,CA,Acute Care Hospitals,Proprietary,1,1,2,2.0,,2.0,1.0,2.0,1.0,
50093,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,1.0,2.0,2.0,1.0,2.0,1.0,3.0
50096,CA,Acute Care Hospitals,Proprietary,0,1,,,,,,,,
50099,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,1.0
50100,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,3.0,3.0,3.0,2.0,3.0
50101,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,3,2.0,2.0,2.0,2.0,2.0,1.0,2.0
50102,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,3.0,2.0,1.0,1.0,1.0,
50103,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,3.0,1.0,2.0,1.0,2.0,1.0,2.0
50104,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,3.0,3.0,3.0,1.0,2.0,1.0,2.0
50107,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,1.0,3.0,2.0,2.0,2.0,2.0,2.0
50108,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,4,2.0,2.0,3.0,2.0,2.0,1.0,3.0
50110,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0
50112,CA,Acute Care Hospitals,Government - State,1,1,4,3.0,3.0,1.0,2.0,2.0,1.0,2.0
50113,CA,Acute Care Hospitals,Government - Local,1,1,3,,2.0,,1.0,2.0,1.0,2.0
50115,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,2.0,3.0,2.0,2.0,1.0,3.0
50116,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
50118,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,2.0,1.0,2.0,2.0,2.0
50121,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,1.0,3.0,1.0,1.0,1.0,1.0,1.0
50122,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,2.0,1.0,2.0,1.0,
50124,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0
50125,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,3.0,1.0,1.0,1.0,2.0,1.0,3.0
50126,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,1.0,1.0,1.0,1.0,2.0
50127,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0
50128,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,1.0,2.0,3.0,1.0,2.0,1.0,2.0
50129,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0
50131,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,,3.0,3.0,2.0,2.0,2.0
50132,CA,Acute Care Hospitals,Physician,1,1,4,3.0,3.0,3.0,1.0,2.0,2.0,2.0
50133,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,1,1.0,1.0,2.0,1.0,2.0,1.0,3.0
50135,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,1.0,1.0,1.0,1.0,
50136,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,3.0,2.0,2.0,1.0,2.0
50137,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,,2.0,,2.0,2.0,,
50138,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,1.0,2.0,1.0,2.0,,
50139,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,2.0,,1.0,2.0,,
50140,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,3.0,3.0,,
50145,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,5,2.0,2.0,3.0,3.0,2.0,2.0,3.0
50149,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,3,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
50150,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,3.0,3.0,1.0,2.0,1.0,2.0
50152,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,2.0,1.0,2.0,2.0,2.0
50153,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,3.0
50158,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,1.0,2.0,2.0,3.0,
50159,CA,Acute Care Hospitals,Government - Local,1,1,2,2.0,2.0,2.0,1.0,1.0,1.0,2.0
50167,CA,Acute Care Hospitals,Government - Local,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0
50168,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,2.0,3.0,3.0,2.0,1.0,1.0
50169,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,1.0,3.0,1.0,1.0,1.0
50174,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,1.0,3.0,3.0,1.0,2.0,1.0,3.0
50179,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,2.0,2.0,1.0,2.0,1.0,2.0
50180,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,3.0,2.0,2.0,2.0,2.0
50189,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,3,3,2.0,,2.0,,2.0,2.0,
50191,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,3,3,2.0,2.0,2.0,1.0,2.0,1.0,2.0
50192,CA,Acute Care Hospitals,Voluntary non-profit - Private,0,3,2,,,2.0,1.0,2.0,2.0,
50194,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,2.0,1.0,2.0,2.0,2.0
50195,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,3.0,1.0,2.0,2.0,2.0,2.0
50197,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
50204,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,1.0,2.0,2.0,1.0,
50205,CA,Acute Care Hospitals,Proprietary,1,1,4,2.0,,2.0,,2.0,2.0,
50211,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,2.0,2.0,2.0,1.0,2.0,2.0,
50222,CA,Acute Care Hospitals,Proprietary,1,1,4,3.0,3.0,2.0,3.0,2.0,1.0,3.0
50224,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,2.0,3.0,2.0,2.0,1.0
50225,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,2.0,3.0,1.0,2.0,1.0,1.0
50226,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,1.0,3.0,1.0,2.0,1.0,2.0
50228,CA,Acute Care Hospitals,Government - Local,1,1,1,2.0,1.0,1.0,1.0,1.0,1.0,2.0
50230,CA,Acute Care Hospitals,Proprietary,1,1,4,3.0,3.0,3.0,1.0,2.0,2.0,
50231,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,2.0,2.0,1.0,2.0
50232,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,3.0,3.0,2.0,2.0,1.0
50234,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,2.0,3.0,3.0,2.0,3.0,
50235,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,3.0,1.0,2.0,2.0,1.0,2.0
50236,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,2.0,2.0,1.0,1.0,1.0,1.0,2.0
50238,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,5,3.0,3.0,3.0,2.0,2.0,2.0,3.0
50239,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,3.0,2.0,2.0,2.0,1.0,1.0
50242,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,2.0,3.0,3.0,1.0,2.0,2.0,2.0
50243,CA,Acute Care Hospitals,Proprietary,1,1,2,1.0,1.0,1.0,1.0,2.0,1.0,2.0
50245,CA,Acute Care Hospitals,Government - Local,1,3,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
50248,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,3,2.0,2.0,2.0,1.0,2.0,1.0,2.0
50254,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,2.0,3.0,2.0,1.0,2.0
50257,CA,Acute Care Hospitals,Proprietary,0,1,2,2.0,,2.0,1.0,2.0,,
50261,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,3.0,2.0,1.0,2.0,1.0,1.0
50262,CA,Acute Care Hospitals,Government - State,1,1,3,3.0,1.0,1.0,3.0,2.0,1.0,1.0
50272,CA,Acute Care Hospitals,Government - Federal,1,1,4,2.0,2.0,3.0,3.0,2.0,1.0,2.0
50276,CA,Acute Care Hospitals,Government - Local,1,1,2,2.0,2.0,3.0,1.0,2.0,1.0,2.0
50278,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,3.0,3.0,2.0,2.0,2.0,2.0,2.0
50279,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,2.0
50280,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,1.0,3.0,3.0,1.0,2.0,1.0,3.0
50281,CA,Acute Care Hospitals,Proprietary,1,1,4,3.0,3.0,3.0,1.0,2.0,3.0,2.0
50283,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,4,2.0,1.0,3.0,3.0,2.0,2.0,2.0
50289,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,2,2.0,1.0,1.0,1.0,2.0,2.0,1.0
50290,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,4,3.0,1.0,3.0,1.0,1.0,1.0,2.0
50291,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,3,3,2.0,2.0,3.0,2.0,2.0,1.0,2.0
50292,CA,Acute Care Hospitals,Government - Local,1,3,3,2.0,3.0,2.0,1.0,2.0,1.0,
50295,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,1.0,2.0,2.0,1.0,2.0,1.0,3.0
50296,CA,Acute Care Hospitals,Government - Hospital District or Authority,0,1,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0
50298,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,1.0,2.0,2.0,1.0,2.0
50300,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,2.0,1.0,1.0,1.0,1.0,2.0
50301,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,1.0,3.0,1.0,2.0,2.0,2.0
50305,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,3.0,1.0,2.0,1.0,2.0
50308,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,4,2.0,3.0,3.0,2.0,2.0,2.0,2.0
50309,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,3,4,2.0,2.0,3.0,2.0,2.0,1.0,3.0
50313,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,3.0,2.0,2.0,3.0,
50315,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,1,,1.0,,1.0,2.0,1.0,
50320,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0
50324,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,5,2.0,3.0,3.0,3.0,2.0,2.0,2.0
50327,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,3.0,1.0,1.0,1.0,2.0,1.0,1.0
50329,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,2.0,1.0,2.0,1.0,2.0
50334,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,4,2.0,3.0,2.0,2.0,2.0,2.0,3.0
50335,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,1.0,1.0,3.0,2.0,2.0,1.0,2.0
50336,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,2.0
50342,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
50348,CA,Acute Care Hospitals,Government - Local,1,1,2,2.0,2.0,1.0,2.0,2.0,1.0,2.0
50350,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,2.0,1.0,1.0,2.0,1.0,2.0
50351,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,1.0,3.0,3.0,2.0,1.0,2.0
50352,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,2.0,3.0,1.0,2.0,2.0
50353,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,3,2.0,3.0,1.0,1.0,2.0,1.0,2.0
50357,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,5,,3.0,3.0,3.0,2.0,2.0,
50359,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
50360,CA,Acute Care Hospitals,Government - Local,1,1,3,2.0,2.0,3.0,1.0,2.0,2.0,2.0
50367,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,2.0,2.0,2.0,1.0,3.0
50373,CA,Acute Care Hospitals,Government - Local,1,3,2,2.0,3.0,1.0,1.0,1.0,1.0,
50376,CA,Acute Care Hospitals,Government - Local,1,3,2,2.0,2.0,2.0,1.0,1.0,1.0,
50378,CA,Acute Care Hospitals,Proprietary,1,1,2,2.0,2.0,2.0,1.0,2.0,2.0,
50380,CA,Acute Care Hospitals,Proprietary,1,1,2,1.0,2.0,2.0,1.0,2.0,2.0,2.0
50382,CA,Acute Care Hospitals,Proprietary,1,1,2,3.0,3.0,1.0,1.0,1.0,1.0,1.0
50390,CA,Acute Care Hospitals,Government - State,1,1,1,2.0,3.0,1.0,1.0,2.0,1.0,1.0
50393,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,3,3,3.0,2.0,2.0,1.0,2.0,1.0,2.0
50394,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,2.0,3.0,2.0,2.0,1.0,1.0
50396,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,5,2.0,3.0,3.0,3.0,2.0,2.0,2.0
50397,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,1,,,,,,2.0,2.0,
50407,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,1.0,1.0,3.0,2.0
50411,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,2.0,,2.0,2.0,,
50414,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,2.0,1.0,3.0,1.0,2.0
50417,CA,Acute Care Hospitals,Government - Hospital District or Authority,1,3,2,2.0,,2.0,1.0,2.0,1.0,1.0
50423,CA,Acute Care Hospitals,Government - Federal,1,1,2,,,2.0,1.0,1.0,1.0,2.0
50424,CA,Acute Care Hospitals,Voluntary non-profit - Private,0,1,5,3.0,3.0,3.0,3.0,2.0,,1.0
50425,CA,Acute Care Hospitals,Voluntary non-profit - Private,0,1,3,,2.0,2.0,1.0,2.0,,
50426,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,2.0,1.0,2.0,1.0,2.0
50438,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,3.0,1.0,3.0,2.0,1.0,1.0,2.0
50441,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,3.0,2.0,1.0,2.0
50444,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,2.0
50454,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,3.0,3.0,1.0,3.0,3.0,1.0,1.0
50455,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,1.0,1.0,2.0,1.0,1.0
50457,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,3.0,3.0,1.0,2.0,2.0,2.0
50464,CA,Acute Care Hospitals,Proprietary,1,1,2,1.0,2.0,1.0,1.0,3.0,1.0,2.0
50468,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,2.0,2.0,1.0,1.0,1.0,
50471,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,2.0,1.0,2.0,2.0,2.0
50481,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,1.0,1.0,2.0,2.0,2.0
50485,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,3.0,1.0,2.0,1.0,2.0,1.0,2.0
50488,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,2.0,2.0,2.0,2.0,2.0,1.0,2.0
50492,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,1.0,3.0,2.0,2.0,1.0,2.0
50496,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,2.0,3.0,2.0,2.0,2.0,2.0
50498,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,3,4,2.0,2.0,3.0,2.0,2.0,2.0,2.0
50502,CA,Acute Care Hospitals,Voluntary non-profit - Church,1,1,4,3.0,3.0,1.0,1.0,2.0,2.0,1.0
50503,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,4,2.0,3.0,3.0,1.0,2.0,1.0,2.0
50506,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,3.0,2.0,2.0,2.0,2.0
50510,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,2.0,,2.0,2.0,,
50512,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,2.0,,2.0,2.0,,
50515,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,2.0,,1.0,2.0,,
50516,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,2.0,1.0,1.0,1.0,2.0,1.0,3.0
50517,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,
50523,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,2.0,1.0,2.0,1.0,2.0,1.0,2.0
50526,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,3.0,2.0,1.0,2.0,2.0,
50528,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,,2.0,2.0,2.0,2.0,2.0
50534,CA,Acute Care Hospitals,Proprietary,1,1,2,2.0,3.0,2.0,1.0,2.0,1.0,
50537,CA,Acute Care Hospitals,Proprietary,1,3,4,2.0,2.0,3.0,3.0,2.0,2.0,2.0
50541,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,3,,2.0,,3.0,2.0,,
50543,CA,Acute Care Hospitals,Proprietary,0,1,,,,,,2.0,,
50546,CA,Acute Care Hospitals,Government - State,0,3,,,,,,,,
50548,CA,Acute Care Hospitals,Government - Local,0,3,,,,,,,,
50549,CA,Acute Care Hospitals,Proprietary,1,1,3,2.0,2.0,1.0,1.0,2.0,2.0,1.0
50551,CA,Acute Care Hospitals,Proprietary,1,1,2,2.0,2.0,2.0,1.0,2.0,1.0,
50552,CA,Acute Care Hospitals,Voluntary non-profit - Other,0,3,,,,,,,,
50557,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,2,1.0,1.0,3.0,1.0,3.0,1.0,3.0
50561,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,,2.0,,1.0,2.0,,
50567,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,2.0,1.0,3.0,1.0,2.0,1.0,1.0
50568,CA,Acute Care Hospitals,Voluntary non-profit - Other,1,1,2,1.0,2.0,2.0,1.0,2.0,1.0,
50570,CA,Acute Care Hospitals,Proprietary,1,1,4,3.0,3.0,3.0,1.0,2.0,1.0,2.0
50573,CA,Acute Care Hospitals,Proprietary,1,1,4,3.0,3.0,3.0,1.0,2.0,1.0,1.0
50575,CA,Acute Care Hospitals,Voluntary non-profit - Private,1,1,3,3.0,2.0,3.0,1.0,1.0,2.0,
50580,CA,Acute Care Hospitals,Proprietary,1,1,3,3.0,3.0,1.0,1.0,2.0,2.0,
